Range_Series,BodyType,ManufacturerID,Odometer,Year,Engine,FuelType,InvoiceAmount
TERRITORY,SUV,FO,227646,2011,"6 cyl, 2.7 L",Diesel,8913
TERRITORY,SUV,FO,228405,2014,"6 cyl, 2.7 L",Diesel,13990
TERRITORY,SUV,FO,233106,2012,"6 cyl, 2.7 L",Diesel,14350
TERRITORY,SUV,FO,237191,2012,"6 cyl, 2.7 L",Diesel,13488
TERRITORY,SUV,FO,238740,2012,"6 cyl, 2.7 L",Diesel,14488
TERRITORY,SUV,FO,240441,2011,"6 cyl, 2.7 L",Diesel,11990
TERRITORY,SUV,FO,242000,2011,"6 cyl, 2.7 L",Diesel,14499
TERRITORY,SUV,FO,274000,2013,"6 cyl, 2.7 L",Diesel,14999
TERRITORY,SUV,FO,277953,2013,"6 cyl, 2.7 L",Diesel,10888
TERRITORY,SUV,FO,299433,2011,"6 cyl, 2.7 L",Diesel,6995
TERRITORY,SUV,FO,315492,2015,"6 cyl, 2.7 L",Diesel,11950
TERRITORY,SUV,FO,328463,2011,"6 cyl, 2.7 L",Diesel,9750
Trajet,Wagon,HY,260718,2004,"6 cyl, 2.7 L",Unleaded,6990
TUCSON,SUV,HY,191317,2005,"6 cyl, 2.7 L",Unleaded,8990
TUCSON,SUV,HY,203813,2004,"6 cyl, 2.7 L",Unleaded,6990
TUCSON,SUV,HY,204000,2005,"6 cyl, 2.7 L",Unleaded,7999
XL-7,SUV,SU,207703,2002,"6 cyl, 2.7 L",Unleaded,5990
FORTUNER,SUV,TO,181921,2016,"6 cyl, 2.8 L",Diesel,36977
PATROL,SUV,NI,274098,1999,"6 cyl, 2.8 L",Diesel,13990
CAYENNE,SUV,PO,,2023,"6 cyl, 2.9 L",Premium,175900
CAYENNE,SUV,PO,,2023,"6 cyl, 2.9 L",Premium,185800
CAYENNE,SUV,PO,39650,2020,"6 cyl, 2.9 L",Premium,164950
CAYENNE,SUV,PO,44800,2019,"6 cyl, 2.9 L",Premium,144880
GLE400,SUV,ME,61000,2019,"6 cyl, 2.9 L",Diesel,102990
Laguna,Hatchback,RE,102701,2003,"6 cyl, 2.9 L",Premium,6990
MACAN,SUV,PO,,2023,"6 cyl, 2.9 L",Premium,113200
MACAN,SUV,PO,14249,2020,"6 cyl, 2.9 L",Premium,147999
PANAMERA,Sedan,PO,,2023,"6 cyl, 2.9 L",Hybrid,263700
PANAMERA,Sedan,PO,,2023,"6 cyl, 2.9 L",Premium,219100
PANAMERA,Wagon,PO,,2023,"6 cyl, 2.9 L",Premium,225500
Romeo,SUV,AL,63319,2019,"6 cyl, 2.9 L",Premium,91990
Rover,SUV,LA,176110,2005,"6 cyl, 2.9 L",Diesel,25888
RS,Hatchback,AU,15156,2021,"6 cyl, 2.9 L",Premium,139900
RS,Hatchback,AU,21939,2020,"6 cyl, 2.9 L",Premium,139980
RS4,Wagon,AU,34660,2019,"6 cyl, 2.9 L",Premium,119990
RS4,Wagon,AU,35615,2018,"6 cyl, 2.9 L",Premium,104800
RS5,Hatchback,AU,12388,2019,"6 cyl, 2.9 L",Premium,121950
125I,Coupe,BM,129107,2013,"6 cyl, 3 L",Premium,16990
135I,Coupe,BM,125311,2008,"6 cyl, 3 L",Premium,17220
135I,Coupe,BM,214398,2011,"6 cyl, 3 L",Premium,16999
1500,Ute / Tray,RA,108775,2020,"6 cyl, 3 L",Diesel,89990
2,Coupe,BM,19800,2022,"6 cyl, 3 L",Premium,91890
300,Sedan,CH,175774,2012,"6 cyl, 3 L",Diesel,19998
300C,Sedan,CH,154888,2008,"6 cyl, 3 L",Diesel,15199
330CI,Coupe,BM,237574,2002,"6 cyl, 3 L",Unleaded,13990
330D,Sedan,BM,134371,2010,"6 cyl, 3 L",Diesel,16999
335I,Coupe,BM,140913,2010,"6 cyl, 3 L",Premium,31950
335I,Coupe,BM,187900,2007,"6 cyl, 3 L",Premium,19990
340I,Sedan,BM,72584,2016,"6 cyl, 3 L",Premium,46990
435I,Coupe,BM,71634,2014,"6 cyl, 3 L",Premium,36800
435I,Hatchback,BM,105672,2016,"6 cyl, 3 L",Premium,37950
530D,Sedan,BM,147552,2019,"6 cyl, 3 L",Diesel,39500
530I,Sedan,BM,128194,2003,"6 cyl, 3 L",Premium,12999
530I,Sedan,BM,197119,2004,"6 cyl, 3 L",Premium,12990
730D,Sedan,BM,28119,2018,"6 cyl, 3 L",Diesel,89800
740I,Sedan,BM,100,2022,"6 cyl, 3 L",Hybrid,258888
740I,Sedan,BM,940,2022,"6 cyl, 3 L",Hybrid,299888
740I,Sedan,BM,1550,2022,"6 cyl, 3 L",Hybrid,299000
740I,Sedan,BM,47683,2014,"6 cyl, 3 L",Premium,49950
740I,Sedan,BM,68597,2015,"6 cyl, 3 L",Premium,71300
740I,Sedan,BM,87314,2017,"6 cyl, 3 L",Premium,79988
740I,Sedan,BM,112673,2013,"6 cyl, 3 L",Premium,27990
740LI,Sedan,BM,263339,2012,"6 cyl, 3 L",Premium,21990
911,Convertible,PO,,2023,"6 cyl, 3 L",Premium,280700
911,Convertible,PO,,2023,"6 cyl, 3 L",Premium,319800
911,Convertible,PO,21137,2021,"6 cyl, 3 L",Premium,384888
911,Coupe,PO,,2023,"6 cyl, 3 L",Premium,276500
911,Coupe,PO,14143,2021,"6 cyl, 3 L",Premium,295000
911,Coupe,PO,28652,2020,"6 cyl, 3 L",Premium,289950
A4,Sedan,AU,172195,2010,"6 cyl, 3 L",Diesel,14999
A6,Sedan,AU,,2023,"6 cyl, 3 L",Hybrid,125000
A6,Sedan,AU,91234,2015,"6 cyl, 3 L",Diesel,39888
A6,Sedan,AU,132266,2013,"6 cyl, 3 L",Diesel,29990
A6,Sedan,AU,158053,2010,"6 cyl, 3 L",Premium,17800
A6,Sedan,AU,168221,2016,"6 cyl, 3 L",Diesel,38990
A6,Sedan,AU,212599,2007,"6 cyl, 3 L",Diesel,11999
A7,Hatchback,AU,61612,2017,"6 cyl, 3 L",Diesel,54880
A7,Other,AU,,2023,"6 cyl, 3 L",Hybrid,143400
A8,Sedan,AU,270000,2013,"6 cyl, 3 L",Diesel,33990
ACCORD,Sedan,HO,209508,2006,"6 cyl, 3 L",Unleaded,6949
Alpina,SUV,BM,,2023,"6 cyl, 3 L",Hybrid,114900
Alpina,Wagon,BM,,2023,"6 cyl, 3 L",Premium,145900
AMAROK,Ute / Tray,VO,15,2023,"6 cyl, 3 L",Diesel,83887
AMAROK,Ute / Tray,VO,18,2023,"6 cyl, 3 L",Diesel,90000
AMAROK,Ute / Tray,VO,21,2023,"6 cyl, 3 L",Diesel,78990
AMAROK,Ute / Tray,VO,30,2022,"6 cyl, 3 L",Diesel,107990
AMAROK,Ute / Tray,VO,4880,2022,"6 cyl, 3 L",Diesel,81888
AMAROK,Ute / Tray,VO,13384,2022,"6 cyl, 3 L",Diesel,78690
AMAROK,Ute / Tray,VO,16480,2019,"6 cyl, 3 L",Diesel,64888
AMAROK,Ute / Tray,VO,21047,2020,"6 cyl, 3 L",Diesel,46981
AMAROK,Ute / Tray,VO,28925,2021,"6 cyl, 3 L",Diesel,71995
AMAROK,Ute / Tray,VO,28955,2020,"6 cyl, 3 L",Diesel,50888
AMAROK,Ute / Tray,VO,34384,2020,"6 cyl, 3 L",Diesel,49990
AMAROK,Ute / Tray,VO,37041,2021,"6 cyl, 3 L",Diesel,62990
AMAROK,Ute / Tray,VO,40664,2018,"6 cyl, 3 L",Diesel,47990
AMAROK,Ute / Tray,VO,50196,2019,"6 cyl, 3 L",Diesel,49888
AMAROK,Ute / Tray,VO,52451,2020,"6 cyl, 3 L",Diesel,59999
AMAROK,Ute / Tray,VO,56312,2019,"6 cyl, 3 L",Diesel,55990
AMAROK,Ute / Tray,VO,57382,2021,"6 cyl, 3 L",Diesel,47990
AMAROK,Ute / Tray,VO,60646,2019,"6 cyl, 3 L",Diesel,45990
AMAROK,Ute / Tray,VO,65124,2018,"6 cyl, 3 L",Diesel,45830
AMAROK,Ute / Tray,VO,65587,2016,"6 cyl, 3 L",Diesel,36995
AMAROK,Ute / Tray,VO,69212,2018,"6 cyl, 3 L",Diesel,41880
AMAROK,Ute / Tray,VO,69926,2018,"6 cyl, 3 L",Diesel,44500
AMAROK,Ute / Tray,VO,71514,2021,"6 cyl, 3 L",Diesel,53888
AMAROK,Ute / Tray,VO,75064,2019,"6 cyl, 3 L",Diesel,51990
AMAROK,Ute / Tray,VO,78726,2017,"6 cyl, 3 L",Diesel,49990
AMAROK,Ute / Tray,VO,79144,2018,"6 cyl, 3 L",Diesel,37990
AMAROK,Ute / Tray,VO,81921,2017,"6 cyl, 3 L",Diesel,39999
AMAROK,Ute / Tray,VO,83639,2018,"6 cyl, 3 L",Diesel,49990
AMAROK,Ute / Tray,VO,86914,2017,"6 cyl, 3 L",Diesel,46800
AMAROK,Ute / Tray,VO,90401,2021,"6 cyl, 3 L",Diesel,54990
AMAROK,Ute / Tray,VO,96907,2017,"6 cyl, 3 L",Diesel,42777
AMAROK,Ute / Tray,VO,97871,2017,"6 cyl, 3 L",Diesel,40989
AMAROK,Ute / Tray,VO,101932,2018,"6 cyl, 3 L",Diesel,47990
AMAROK,Ute / Tray,VO,102371,2020,"6 cyl, 3 L",Diesel,42990
AMAROK,Ute / Tray,VO,103997,2019,"6 cyl, 3 L",Diesel,51888
AMAROK,Ute / Tray,VO,117156,2017,"6 cyl, 3 L",Diesel,46999
AMAROK,Ute / Tray,VO,119169,2020,"6 cyl, 3 L",Diesel,44990
AMAROK,Ute / Tray,VO,123148,2018,"6 cyl, 3 L",Diesel,39900
AMAROK,Ute / Tray,VO,125071,2018,"6 cyl, 3 L",Diesel,39912
AMAROK,Ute / Tray,VO,129623,2018,"6 cyl, 3 L",Diesel,36950
AMAROK,Ute / Tray,VO,132194,2016,"6 cyl, 3 L",Diesel,41950
AMAROK,Ute / Tray,VO,140200,2017,"6 cyl, 3 L",Diesel,38990
AMAROK,Ute / Tray,VO,144345,2018,"6 cyl, 3 L",Diesel,36990
AMAROK,Ute / Tray,VO,145189,2018,"6 cyl, 3 L",Diesel,38990
AMAROK,Ute / Tray,VO,151400,2017,"6 cyl, 3 L",Diesel,38900
AMAROK,Ute / Tray,VO,151741,2017,"6 cyl, 3 L",Diesel,37990
AMAROK,Ute / Tray,VO,167085,2020,"6 cyl, 3 L",Diesel,37913
AMAROK,Ute / Tray,VO,177000,2017,"6 cyl, 3 L",Diesel,36999
AMAROK,Ute / Tray,VO,177188,2018,"6 cyl, 3 L",Diesel,42990
Avalon,Sedan,TO,209702,2000,"6 cyl, 3 L",Unleaded,7990
Avalon,Sedan,TO,259724,2001,"6 cyl, 3 L",Unleaded,7799
C300,Sedan,ME,114446,2009,"6 cyl, 3 L",Premium,14499
C43,Coupe,ME,7033,2019,"6 cyl, 3 L",Premium,93969
C43,Coupe,ME,45763,2020,"6 cyl, 3 L",Premium,88999
C43,Coupe,ME,49254,2018,"6 cyl, 3 L",Premium,85880
C43,Coupe,ME,75230,2017,"6 cyl, 3 L",Premium,66868
C43,Sedan,ME,17542,2019,"6 cyl, 3 L",Premium,86888
C43,Sedan,ME,61600,2019,"6 cyl, 3 L",Premium,69838
C43,Sedan,ME,66025,2017,"6 cyl, 3 L",Premium,59900
C43,Sedan,ME,93271,2019,"6 cyl, 3 L",Premium,69800
C43,Wagon,ME,17000,2020,"6 cyl, 3 L",Premium,99900
C5,Sedan,CI,87629,2013,"6 cyl, 3 L",Diesel,19980
CAMRY,Sedan,TO,151400,2005,"6 cyl, 3 L",Unleaded,10980
CAMRY,Sedan,TO,172019,2003,"6 cyl, 3 L",Unleaded,5950
CAMRY,Sedan,TO,185630,2001,"6 cyl, 3 L",Unleaded,5999
CAMRY,Sedan,TO,197000,2005,"6 cyl, 3 L",Unleaded,6900
CAMRY,Sedan,TO,212232,2002,"6 cyl, 3 L",Unleaded,5995
CAMRY,Sedan,TO,228299,2005,"6 cyl, 3 L",Unleaded,6999
CAMRY,Sedan,TO,286601,2001,"6 cyl, 3 L",Unleaded,5999
CAMRY,Wagon,TO,96582,1999,"6 cyl, 3 L",Unleaded,9990
CAPTIVA,SUV,HO,47638,2017,"6 cyl, 3 L",Unleaded,23888
CAPTIVA,SUV,HO,52719,2018,"6 cyl, 3 L",Unleaded,22490
CAPTIVA,SUV,HO,67968,2014,"6 cyl, 3 L",Unleaded,13990
CAPTIVA,SUV,HO,84557,2015,"6 cyl, 3 L",Unleaded,16588
CAPTIVA,SUV,HO,120500,2012,"6 cyl, 3 L",Unleaded,8995
CAPTIVA,SUV,HO,121948,2012,"6 cyl, 3 L",Unleaded,8999
CAPTIVA,SUV,HO,124370,2012,"6 cyl, 3 L",Unleaded,12800
CAPTIVA,SUV,HO,126351,2012,"6 cyl, 3 L",Unleaded,12990
CAPTIVA,SUV,HO,129800,2017,"6 cyl, 3 L",Unleaded,17999
CAPTIVA,SUV,HO,147708,2016,"6 cyl, 3 L",Unleaded,14499
CAPTIVA,SUV,HO,152143,2013,"6 cyl, 3 L",Unleaded,12950
CAPTIVA,SUV,HO,188886,2012,"6 cyl, 3 L",Unleaded,11995
CAPTIVA,SUV,HO,191353,2011,"6 cyl, 3 L",Unleaded,9990
CAPTIVA,SUV,HO,204867,2012,"6 cyl, 3 L",Unleaded,7999
CAPTIVA,SUV,HO,215580,2013,"6 cyl, 3 L",Unleaded,9800
CAPTIVA,SUV,HO,234621,2015,"6 cyl, 3 L",Unleaded,11950
CAYENNE,SUV,PO,,2023,"6 cyl, 3 L",Hybrid,161100
CAYENNE,SUV,PO,,2023,"6 cyl, 3 L",Hybrid,163600
CAYENNE,SUV,PO,62229,2017,"6 cyl, 3 L",Diesel,74800
CAYENNE,SUV,PO,78350,2017,"6 cyl, 3 L",Diesel,71995
CAYENNE,SUV,PO,100267,2016,"6 cyl, 3 L",Diesel,69880
CAYENNE,SUV,PO,103496,2015,"6 cyl, 3 L",Diesel,52800
CAYENNE,SUV,PO,109025,2011,"6 cyl, 3 L",Diesel,47990
CAYENNE,SUV,PO,114153,2013,"6 cyl, 3 L",Diesel,44900
CAYENNE,SUV,PO,133114,2014,"6 cyl, 3 L",Diesel,49900
CAYENNE,SUV,PO,148500,2015,"6 cyl, 3 L",Diesel,47990
CAYENNE,SUV,PO,170858,2012,"6 cyl, 3 L",Diesel,31999
CLK280,Convertible,ME,134200,2009,"6 cyl, 3 L",Premium,18999
CLS53,Sedan,ME,13344,2018,"6 cyl, 3 L",Premium,114888
CLS53,Sedan,ME,32000,2019,"6 cyl, 3 L",Premium,139800
Commander,SUV,JE,236106,2007,"6 cyl, 3 L",Diesel,16999
Commander,SUV,JE,248751,2008,"6 cyl, 3 L",Diesel,7995
COMMODORE,Sedan,HO,58000,2014,"6 cyl, 3 L",Unleaded,20990
COMMODORE,Sedan,HO,59689,2016,"6 cyl, 3 L",Unleaded,22999
COMMODORE,Sedan,HO,98689,2014,"6 cyl, 3 L",Unleaded,19990
COMMODORE,Sedan,HO,109397,2016,"6 cyl, 3 L",Unleaded,19990
COMMODORE,Sedan,HO,121248,2013,"6 cyl, 3 L",Unleaded,16990
COMMODORE,Sedan,HO,124517,2016,"6 cyl, 3 L",Unleaded,21940
COMMODORE,Sedan,HO,126190,2015,"6 cyl, 3 L",Unleaded,18990
COMMODORE,Sedan,HO,147234,2010,"6 cyl, 3 L",Unleaded,11995
COMMODORE,Sedan,HO,148540,2011,"6 cyl, 3 L",Unleaded,13990
COMMODORE,Sedan,HO,153840,2013,"6 cyl, 3 L",Unleaded,17990
COMMODORE,Sedan,HO,166486,2015,"6 cyl, 3 L",Unleaded,16990
COMMODORE,Sedan,HO,171043,2010,"6 cyl, 3 L",Unleaded,8995
COMMODORE,Sedan,HO,173218,2013,"6 cyl, 3 L",Unleaded,14995
COMMODORE,Sedan,HO,179418,2012,"6 cyl, 3 L",Unleaded,9995
COMMODORE,Sedan,HO,181747,2012,"6 cyl, 3 L",Unleaded,11800
COMMODORE,Sedan,HO,219736,2013,"6 cyl, 3 L",Unleaded,8990
COMMODORE,Sedan,HO,219873,2014,"6 cyl, 3 L",Unleaded,14990
COMMODORE,Wagon,HO,116908,2017,"6 cyl, 3 L",Unleaded,20999
COMMODORE,Wagon,HO,138095,2014,"6 cyl, 3 L",Unleaded,19980
COMMODORE,Wagon,HO,141895,2011,"6 cyl, 3 L",Unleaded,11990
COMMODORE,Wagon,HO,147916,2016,"6 cyl, 3 L",Unleaded,20888
COMMODORE,Wagon,HO,155562,2010,"6 cyl, 3 L",Unleaded,11988
COMMODORE,Wagon,HO,170400,2010,"6 cyl, 3 L",Unleaded,11990
COMMODORE,Wagon,HO,174239,2011,"6 cyl, 3 L",Unleaded,13800
COMMODORE,Wagon,HO,176323,2010,"6 cyl, 3 L",Unleaded,11950
COMMODORE,Wagon,HO,196876,2012,"6 cyl, 3 L",Unleaded,14990
COMMODORE,Wagon,HO,199925,2013,"6 cyl, 3 L",Unleaded,13500
COMMODORE,Wagon,HO,203500,2010,"6 cyl, 3 L",Unleaded,7995
COMMODORE,Wagon,HO,210222,2011,"6 cyl, 3 L",Unleaded,8985
COMMODORE,Wagon,HO,214330,2010,"6 cyl, 3 L",Unleaded,10490
COMMODORE,Wagon,HO,234226,2011,"6 cyl, 3 L",Unleaded,11950
COMMODORE,Wagon,HO,266850,2011,"6 cyl, 3 L",Unleaded,6990
COMMODORE,Wagon,HO,280129,2012,"6 cyl, 3 L",Unleaded,8999
COMMODORE,Wagon,HO,287742,2011,"6 cyl, 3 L",Unleaded,6300
COMMODORE,Wagon,HO,318254,2011,"6 cyl, 3 L",Unleaded,9995
COMMODORE,Wagon,HO,348001,2012,"6 cyl, 3 L",Unleaded,6999
COMMODORE,Wagon,HO,361347,2011,"6 cyl, 3 L",Unleaded,7999
E350,Sedan,ME,55983,2016,"6 cyl, 3 L",Diesel,68800
E350,Sedan,ME,66445,2018,"6 cyl, 3 L",Diesel,71880
E350,Sedan,ME,68057,2016,"6 cyl, 3 L",Diesel,66800
E350,Sedan,ME,123237,2010,"6 cyl, 3 L",Diesel,27950
E400,Convertible,ME,114123,2014,"6 cyl, 3 L",Premium,49990
E400,Coupe,ME,33000,2018,"6 cyl, 3 L",Premium,86990
E400,Coupe,ME,74294,2016,"6 cyl, 3 L",Premium,54990
E400,Sedan,ME,45865,2018,"6 cyl, 3 L",Premium,79990
E400,Sedan,ME,90038,2013,"6 cyl, 3 L",Premium,35950
E400,Sedan,ME,116888,2015,"6 cyl, 3 L",Premium,38990
E53,Sedan,ME,43769,2018,"6 cyl, 3 L",Hybrid,104888
ES300,Sedan,LE,149123,1998,"6 cyl, 3 L",Premium,7888
ESCAPE,SUV,FO,196193,2006,"6 cyl, 3 L",Unleaded,7990
ESCAPE,SUV,FO,212085,2001,"6 cyl, 3 L",Unleaded,5990
ESCAPE,SUV,FO,249659,2004,"6 cyl, 3 L",Unleaded,4950
ESCAPE,SUV,FO,330278,2001,"6 cyl, 3 L",Unleaded,3999
EVEREST,SUV,FO,20,2023,"6 cyl, 3 L",Diesel,99990
EVEREST,SUV,FO,24,2023,"6 cyl, 3 L",Diesel,93990
EVEREST,SUV,FO,2413,2022,"6 cyl, 3 L",Diesel,89990
F-PACE,SUV,JA,,2023,"6 cyl, 3 L",Diesel,105300
F-PACE,SUV,JA,37831,2021,"6 cyl, 3 L",Premium,115900
F-PACE,SUV,JA,69500,2016,"6 cyl, 3 L",Diesel,49900
F-PACE,SUV,JA,73840,2017,"6 cyl, 3 L",Premium,62950
F-PACE,SUV,JA,120404,2016,"6 cyl, 3 L",Premium,53990
F-TYPE,Coupe,JA,22063,2014,"6 cyl, 3 L",Premium,89990
F-TYPE,Coupe,JA,26616,2017,"6 cyl, 3 L",Premium,109950
F-TYPE,Coupe,JA,33733,2015,"6 cyl, 3 L",Premium,99990
G350,SUV,ME,81000,2011,"6 cyl, 3 L",Diesel,99900
GHIBLI,Sedan,MA,45963,2017,"6 cyl, 3 L",Premium,68800
GHIBLI,Sedan,MA,56188,2018,"6 cyl, 3 L",Premium,78990
GHIBLI,Sedan,MA,57186,2018,"6 cyl, 3 L",Premium,79800
GL320,SUV,ME,227444,2006,"6 cyl, 3 L",Diesel,14988
GLC350,SUV,ME,42572,2018,"6 cyl, 3 L",Diesel,64880
GLC43,SUV,ME,11591,2021,"6 cyl, 3 L",Premium,109900
GLC43,SUV,ME,22785,2020,"6 cyl, 3 L",Premium,95900
GLC43,SUV,ME,51450,2019,"6 cyl, 3 L",Premium,72800
GLC43,SUV,ME,112808,2019,"6 cyl, 3 L",Premium,61950
GLC43,SUV,ME,119828,2016,"6 cyl, 3 L",Premium,48490
GLE,SUV,ME,,2023,"6 cyl, 3 L",Hybrid,135200
GLE,SUV,ME,,2023,"6 cyl, 3 L",Hybrid,151499
GLE,SUV,ME,,2023,"6 cyl, 3 L",Hybrid,158000
GLE,SUV,ME,14742,2022,"6 cyl, 3 L",Hybrid,145990
GLE,SUV,ME,28870,2020,"6 cyl, 3 L",Hybrid,122900
GLE350,SUV,ME,56000,2016,"6 cyl, 3 L",Diesel,61990
GLE350,SUV,ME,73579,2016,"6 cyl, 3 L",Diesel,75800
GLE350,SUV,ME,96622,2015,"6 cyl, 3 L",Diesel,53490
GLE350,SUV,ME,99788,2018,"6 cyl, 3 L",Diesel,57888
GLE350,SUV,ME,101869,2016,"6 cyl, 3 L",Diesel,48990
GLE350,SUV,ME,118441,2015,"6 cyl, 3 L",Diesel,41800
GLE400,SUV,ME,124210,2015,"6 cyl, 3 L",Premium,56950
GLE43,SUV,ME,76499,2016,"6 cyl, 3 L",Premium,73990
GLE450,SUV,ME,42903,2019,"6 cyl, 3 L",Hybrid,127990
GLE450,SUV,ME,122231,2015,"6 cyl, 3 L",Premium,61990
GLE53,SUV,ME,,2023,"6 cyl, 3 L",Hybrid,192300
GLS,SUV,ME,10711,2022,"6 cyl, 3 L",Hybrid,194800
GLS350,SUV,ME,87539,2017,"6 cyl, 3 L",Diesel,84800
GLS350,SUV,ME,116000,2016,"6 cyl, 3 L",Diesel,66800
GLS350,SUV,ME,120000,2018,"6 cyl, 3 L",Diesel,74990
Grand,SUV,JE,35000,2021,"6 cyl, 3 L",Diesel,63990
Grand,SUV,JE,41754,2020,"6 cyl, 3 L",Diesel,67990
Grand,SUV,JE,51540,2017,"6 cyl, 3 L",Diesel,50990
Grand,SUV,JE,52500,2020,"6 cyl, 3 L",Diesel,57990
Grand,SUV,JE,52796,2019,"6 cyl, 3 L",Diesel,51990
Grand,SUV,JE,53419,2018,"6 cyl, 3 L",Diesel,52990
Grand,SUV,JE,58774,2018,"6 cyl, 3 L",Diesel,49977
Grand,SUV,JE,61418,2018,"6 cyl, 3 L",Diesel,41950
Grand,SUV,JE,64129,2020,"6 cyl, 3 L",Diesel,64990
Grand,SUV,JE,69696,2020,"6 cyl, 3 L",Diesel,61900
Grand,SUV,JE,69885,2018,"6 cyl, 3 L",Diesel,47880
Grand,SUV,JE,73215,2019,"6 cyl, 3 L",Diesel,53990
Grand,SUV,JE,76000,2017,"6 cyl, 3 L",Diesel,47975
Grand,SUV,JE,76472,2018,"6 cyl, 3 L",Diesel,41950
Grand,SUV,JE,87335,2016,"6 cyl, 3 L",Diesel,39980
Grand,SUV,JE,89867,2020,"6 cyl, 3 L",Diesel,62990
Grand,SUV,JE,90714,2020,"6 cyl, 3 L",Diesel,54998
Grand,SUV,JE,92150,2019,"6 cyl, 3 L",Diesel,53888
Grand,SUV,JE,92805,2015,"6 cyl, 3 L",Diesel,23913
Grand,SUV,JE,93985,2017,"6 cyl, 3 L",Diesel,47990
Grand,SUV,JE,103864,2014,"6 cyl, 3 L",Diesel,25999
Grand,SUV,JE,104369,2016,"6 cyl, 3 L",Diesel,28990
Grand,SUV,JE,105717,2019,"6 cyl, 3 L",Diesel,44500
Grand,SUV,JE,113212,2018,"6 cyl, 3 L",Diesel,51995
Grand,SUV,JE,114125,2014,"6 cyl, 3 L",Diesel,21999
Grand,SUV,JE,114424,2014,"6 cyl, 3 L",Diesel,29990
Grand,SUV,JE,117099,2013,"6 cyl, 3 L",Diesel,24888
Grand,SUV,JE,120193,2014,"6 cyl, 3 L",Diesel,23990
Grand,SUV,JE,120853,2015,"6 cyl, 3 L",Diesel,27990
Grand,SUV,JE,122026,2014,"6 cyl, 3 L",Diesel,21990
Grand,SUV,JE,123001,2013,"6 cyl, 3 L",Diesel,26999
Grand,SUV,JE,124359,2016,"6 cyl, 3 L",Diesel,29990
Grand,SUV,JE,124653,2017,"6 cyl, 3 L",Diesel,34888
Grand,SUV,JE,126351,2015,"6 cyl, 3 L",Diesel,45889
Grand,SUV,JE,127382,2015,"6 cyl, 3 L",Diesel,35990
Grand,SUV,JE,128963,2014,"6 cyl, 3 L",Diesel,28980
Grand,SUV,JE,130100,2015,"6 cyl, 3 L",Diesel,29888
Grand,SUV,JE,134981,2015,"6 cyl, 3 L",Diesel,22999
Grand,SUV,JE,136541,2017,"6 cyl, 3 L",Diesel,32744
Grand,SUV,JE,137023,2014,"6 cyl, 3 L",Diesel,24999
Grand,SUV,JE,137763,2014,"6 cyl, 3 L",Diesel,24990
Grand,SUV,JE,141500,2014,"6 cyl, 3 L",Diesel,32980
Grand,SUV,JE,143000,2014,"6 cyl, 3 L",Diesel,26248
Grand,SUV,JE,143960,2015,"6 cyl, 3 L",Diesel,23990
Grand,SUV,JE,148355,2015,"6 cyl, 3 L",Diesel,32880
Grand,SUV,JE,150276,2015,"6 cyl, 3 L",Diesel,25965
Grand,SUV,JE,155871,2015,"6 cyl, 3 L",Diesel,29999
Grand,SUV,JE,160768,2018,"6 cyl, 3 L",Diesel,31995
Grand,SUV,JE,168450,2015,"6 cyl, 3 L",Diesel,22999
Grand,SUV,JE,169949,2017,"6 cyl, 3 L",Diesel,32890
Grand,SUV,JE,171650,2014,"6 cyl, 3 L",Diesel,32995
Grand,SUV,JE,171994,2008,"6 cyl, 3 L",Diesel,13990
Grand,SUV,JE,180000,2013,"6 cyl, 3 L",Diesel,18888
Grand,SUV,JE,185195,2014,"6 cyl, 3 L",Diesel,26999
Grand,SUV,JE,187400,2013,"6 cyl, 3 L",Diesel,19990
Grand,SUV,JE,193143,2015,"6 cyl, 3 L",Diesel,19990
Grand,SUV,JE,197156,2014,"6 cyl, 3 L",Diesel,19980
Grand,SUV,JE,197610,2012,"6 cyl, 3 L",Diesel,12800
Grand,SUV,JE,198333,2012,"6 cyl, 3 L",Diesel,14913
Grand,SUV,JE,199000,2007,"6 cyl, 3 L",Diesel,10990
Grand,SUV,JE,202298,2017,"6 cyl, 3 L",Diesel,24999
Grand,SUV,JE,203000,2013,"6 cyl, 3 L",Diesel,19999
Grand,SUV,JE,209380,2012,"6 cyl, 3 L",Diesel,14971
Grand,SUV,JE,211770,2006,"6 cyl, 3 L",Diesel,8999
Grand,SUV,JE,215000,2012,"6 cyl, 3 L",Diesel,13990
Grand,SUV,JE,217308,2014,"6 cyl, 3 L",Diesel,18990
Grand,SUV,JE,225041,2013,"6 cyl, 3 L",Diesel,20930
Grand,SUV,JE,232243,2013,"6 cyl, 3 L",Diesel,15750
Grand,SUV,JE,234564,2012,"6 cyl, 3 L",Diesel,13800
Grand,SUV,JE,235437,2012,"6 cyl, 3 L",Diesel,15997
Grand,SUV,JE,241642,2015,"6 cyl, 3 L",Diesel,14950
Grand,SUV,JE,244213,2012,"6 cyl, 3 L",Diesel,16999
Grand,SUV,JE,244956,2017,"6 cyl, 3 L",Diesel,23990
Grand,SUV,JE,247271,2013,"6 cyl, 3 L",Diesel,15990
Grand,SUV,JE,274689,2013,"6 cyl, 3 L",Diesel,14990
Grand,SUV,JE,288924,2014,"6 cyl, 3 L",Diesel,15999
Grand,SUV,JE,301000,2013,"6 cyl, 3 L",Diesel,14999
